################################################################
# MalwareBazaar recent malware samples (CSV)                   #
# Last updated: 2025-08-27 14:58:26 UTC                        #
#                                                              #
# Terms Of Use: https://bazaar.abuse.ch/faq/#tos               #
# For questions please contact bazaar [at] abuse.ch            #
################################################################
#
# "first_seen_utc","sha256_hash","md5_hash","sha1_hash","reporter","file_name","file_type_guess","mime_type","signature","clamav","vtpercent","imphash","ssdeep","tlsh"
"2025-08-26 14:40:25", "04cb1225b4a5a0c256234a9b027408994c45911041766fe0b7e691c44a29389d", "f68905a5f0f28591a3d2d816e57f3a88", "fa091c1110bc8c85e0b615dedd6b1b025eb7b555", "0x746f6d6669", "f6.apk", "apk", "application/zip", "TrickMo", "n/a", "7.58", "n/a", "98304:QNg4l/cvVfuW/WKg6w+KRcHREPGkB0xTlI/M4b8x+mtvv7VnTP6jtD/dC3LU:Q/lkFusO69070xTlI/D8x+QvZr6t/1", "T164762207FB19A9AFC4F3C333167A426A85068CA68787D2875D14737838B79D45E86FC8"
"2025-08-26 14:40:16", "1f2bc57d77c1d929a63d990203962e773ad7cbea9ee25554682b18ebc007a7db", "997f52b6eadefb11745f16f0e2df7c83", "4910cb63d0c1ea6a8c1d426077534c2e92a83f58", "abuse_ch", "random.exe", "exe", "application/x-dosexec", "LummaStealer", "n/a", "65.28", "2eabe9054cad5152567f0699947a2c5b", "24576:/QpHEYLwai1e9A1CS9p6a5Zsg4+zPKoazP2iv/TMiT7MDxqFs1mxR+79QeBmSwq5:OkYDieHSua52CPu2GTNs1mzEQJSh", "T1588533AF5516B568CC0E53B9DD69E0853FF1B7128583083898997E3FD033EE958E5832"
"2025-08-26 14:35:55", "e1e22f068dc28f950c02d1bbb6dce7f0b0aff726473d73305a4691fb57235341", "468fa43052009f6413f43b13829d05ce", "0cc77e6cc9901fdd4f42d95e76a34bb189a3fa3f", "abuse_ch", "arm7", "elf", "application/x-executable", "Mirai", "n/a", "55.56", "n/a", "3072:xhivULHRFw4uwjmnVY/PLZxUkY8o0yasfOaZtSe6g9fXAaFpXWfQJS:xhivAk3wjd/PbUkRvyasfOaZtSep9XFU", "T1CDE30745B9428F12D5D631FAFA9F41893353ABBCD3FA7101D9205F6023CAA9B0F76612"
"2025-08-26 14:35:42", "469e31f638615cb65dd38b450b40024649490930c8c5c84b94e2283835c36a6a", "b3e82d60a43af21432b50c9d7893cb0a", "d2aa830167b07b7712874e43b4847cccca101cba", "threatcat_ch", "dekont_20250826_60962189712300.exe", "exe", "application/x-dosexec", "AgentTesla", "n/a", "12.50", "f8676c0eabd52438a3e9d250ae4ce9d9", "49152:UqR5XPfUBwbdHm6nPQ+v0TZrZvAbr6lxjJwALZKPM7ciUFOK8hgpVMn7fJr8VADD:wQz8lreRAzm8a+EAcjG/msZ8O7", "T1C676AD1893A805B5E93BDB38CA65C333DAB0BCA65776C10F0919F6461F73A518B3F225"
"2025-08-26 14:35:11", "3e6bdc1b04ee6d931d0d5e5375cec5be704c3952e6de5950f52410c5586e78ee", "0c3933272e10e62789cbad96ec117bff", "9ebb7605760ad7000726d9fc3c4fca702989d503", "abuse_ch", "svchost.vbs", "vbs", "text/plain", "AsyncRAT", "n/a", "19.67", "n/a", "96:4TTTTTTTTTTTTTTTTTTzTTTTTTTTTTTTTTTTTTKTTTTTTTTTTTTTTTTTTzTTTTT4:qkw+1EhWnGxZbFeZPtUm0B", "T1AEB52E0ED9E5B38BD5F1C87A5092943349A27717874E8CC8B383494624EDCE27EF5E92"
"2025-08-26 14:35:06", "51084fda300435362701966a4067f0d9930279b28484ac0d22bbf2a5f6f7c793", "0c3e83313fd16cc34ce21164b1acf2cf", "739fb949e1ace03b7049ba2253d9f42a60865431", "abuse_ch", "PO #EASB30061023 pdf.vbs", "vbs", "text/plain", "Formbook", "n/a", "14.75", "n/a", "1536:4J4JSmPvSM/qy3zVVUdVSjkXqgdz7oakS166mDq3As/ZFYdu2Y:4yJ/3Sxy3AdYoXqgV7FkS1vwMhF+lY", "T1F4B39F71FA7702C68B4A9299E8500991C4BF8155073B18EDEF9B134D58075BCA3AF3BB"
"2025-08-26 14:35:03", "6f5cd8e7f08dfac6bad3a43be1b67a2349ddaff8b7a13d84267665e2634f8ce5", "38bb6821d92691ac5e9cf8eda1a27230", "820318d15def118f1787d7f9e05bb4693ed777af", "abuse_ch", "ORDER-2582506_0056.XLS.vbs", "vbs", "text/plain", "WSHRAT", "n/a", "38.71", "n/a", "24576:30YnFhRYzAP1p3zDiiWzfNRbfg1XXXdPk5Ol1Rzu9adlpthVytgDLKA8e:5/XXXsolz9", "T172D52C96B7ACB2A31F742B0927E74E8C25E0614D09D87030085DCFBFA2B69995DCE5F4"
"2025-08-26 14:35:02", "218a610dd7156a45d8642a165dce8a14605585c1d9bf55e77363c492e174ca54", "34681bcb09887b00d8bd82991a3bc980", "15ff0fd67b6a9ee6eea5a9c96c1e34c7712b8e74", "abuse_ch", "TELE HBL DOCUMENT.vbs", "vbs", "text/plain", "n/a", "n/a", "16.13", "n/a", "12288:wCFNAePmmlplDqkzcfkodGm3YUWF0H995FPaIcnF:wC9P/XJcfkN2rO0H99Py", "T104C48CA31D20DDC8738979293F6C3090D2E0EE7B6D77D6205263DBAE673A9854720B71"
"2025-08-26 14:34:56", "b3e1a441845d5db54c8b20222f61259157d96a5c681ca893640d737b546e5420", "b5e360bf48a072a8fd3d9d80ffcb4151", "58c64c7b6c9bf265ecb03303ff79c845637ab690", "abuse_ch", "SOA -R700087220.vbs", "vbs", "text/plain", "RemcosRAT", "n/a", "25.81", "n/a", "1536:fuHuU5+t4M/E8u6z8McVoqkAeuh5C6Vim1hiIacJmX1Bh5higvIKsXu54guD8CIA:zo8u6z8McVoqkAeuh5C6Vim1hiIacJmG", "T10643410AD353255BC4C3AF839FD611FCF4B0D99B60EEDC603A7A479529E386082745E6"
"2025-08-26 14:34:21", "dadb4ca52e1d3cb550a109590d9724b30c289f48017ee9d82d33ad5ae2411a92", "f04af9f152cdb334b0eb5a540c029b2d", "f06cd509b0d31606632b14d5d259788ea9af90d9", "abuse_ch", "IMG-202508-WA0008.JS", "js", "text/plain", "DBatLoader", "n/a", "17.74", "n/a", "98304:y7h85KhT5Ujt2NhJJOZnNjRIoJQEGnW95TGwwBznPoGw+w04:M8shFXfLOZndRIOqW9dGwaw04", "T19E3639461B90D07237655B5CA73BFAB0E40A101329CACF25716CDA147EDEC0BA79CAF6"
"2025-08-26 14:34:15", "fdcf2f2f6077498f2ba90523b0cf8b4663b2f34c3b651bb07c8a28ab5afbac28", "39a57b9c496730a9f526e3144101ceaf", "2d384afc39404bcb448b043d882d6be9cdac1d16", "abuse_ch", "Nieuw verzekeringsdocument polis 649741.js", "js", "text/plain", "PureLogsStealer", "n/a", "12.90", "n/a", "96:WjUKjI/EEY4MplmYZGpeZsWxjGCoBCpgiSb7y+nVQzbGmjQYj:SCMzG4kfnsGUQYj", "T1F90347064EF1E65380E17F97C306BA6F9C8316D385ACE344B4361B747797A2158ACCDA"
"2025-08-26 14:34:11", "f61f6f736ed95e387398d8370f9f80a9591d93d14fa0c8bc8356d040225ce470", "4a313921b790726fd69b1d20582c47ca", "8dfdf73c93f4dcf168edc22e96b2176969f6028b", "johnk3r", "NF-e11148031052913112674.zip", "zip", "application/zip", "n/a", "n/a", "n/a", "n/a", "196608:hEw72vBGvyTXcoENmGKH/bAzatexyJhuDKVfh4a:h/72vBdwoENmP/0dxGgK7F", "T17E6633BB573C87794B54F53032970A9AFA81219785C8107E8E5D0B3DE0BBB90A3749E3"
"2025-08-26 14:32:41", "69c5098a153b45bc10c6868b35a4a28b0d6a519e7565441e690846221252938f", "0eebca988a3633985c66251d67ae02b8", "e6419d45dc908bd5825feaa136c271443a00cc5a", "abuse_ch", "boatnet.mpsl", "elf", "application/x-executable", "Mirai", "n/a", "43.75", "n/a", "3072:h/k4NRGvmNKkrPuWnHckA+dgHNCavW0IPGYWn24:h/k4NUvmNKk5nHXA+KEqW0IPGn", "T1DA14E809BB910EBBDCAFCD3706E91B1528CC641722A53B353674D528F54BA4B1AE3C78"
"2025-08-26 14:32:14", "2e43edb520133b55a90f896ce32548041d5c7e90151386fab359f966e126ad5b", "f48bed84304a3c152c51edf7ec7570e6", "bebed3aaf32f223240c672d93453a85c43b132f1", "abuse_ch", "boatnet.m68k", "elf", "application/x-executable", "Mirai", "n/a", "57.14", "n/a", "3072:s6MA3LpP5tQzamR7W4fJhtvpVkjbiXLylCt7jwaSuHye7BlVydYSj3yuF:Z3KS4/tvtLywevwydL3yE", "T170F33BCBF801DEBDF80BE33A48130919B530BBD150924B376357796BED3A1991927E86"
"2025-08-26 14:29:34", "0397af36e4e0b57cd76b38f4e452449e71babf7d8f1956d25f47f5502a7d3ddc", "4046cda501a819555254c635cb8c2c9e", "552a38e02d8211028267f47696dc51d3099e4f63", "abuse_ch", "boatnet.mpsl", "elf", "application/x-executable", "Mirai", "n/a", "32.81", "n/a", "768:SBwMEksh6VYmCLxoHwZbgZohF7NFbV5XL0NH0O3Towz5pTYb3tnrraRos0+hR8ie:Qw8shosZThLN03xPTShi0+hR+nt", "T17843F1ACD260D586C5BE1F73258820F7CCC0B4F9339947CFA7214284A6E57CFB98A199"
"2025-08-26 14:28:56", "fbe61e458f558ee98c0edd7acfa28cbac26f750c2481e6cb796ce3f536d3a009", "6c1f78b03bdab8e51067893d35abdd5b", "0c85fc2714cf17d01ca1383ae63c874da73e5720", "burger", "Setup.exe", "exe", "application/x-dosexec", "Vidar", "n/a", "26.39", "91802a615b3a5c4bcc05bc5f66a5b219", "24576:JG1YIORxXQBL1fJGR2nAOzerqqXAS0AnB4bN/:JG2IO3XulnAuwbXb0AaJ", "T1C1753946B8D624FDE0BCF17296E162113532BC64833377CF399D55AD9B6AB907A2C320"
"2025-08-26 14:26:25", "0b5c80cc3d7eb1d7d7ca75b67cb9013d278fd2de0dcbb03cc3cd85eccb0fe982", "2ab5e1209acb78b22a29d4bf911f1141", "eb51b161cc6fa346cc4d91498a81207aeba82fdd", "abuse_ch", "Order #2025-081_Derby_Intl.co.js", "js", "text/plain", "AgentTesla", "n/a", "11.67", "n/a", "96:EAwE8TEpDOExY0ftt4bD8mzZUsxKhQSzG:E68TEwWLqD7UsxKhQSq", "T1285184887B84F0D12BD392574D1F15DBA922DE92A00EC645B161BD877ECCB2CC68BA20"
"2025-08-26 14:25:58", "31cae06a6e2202a7adb73f09351f17b028ac7d24cc4b573482c8a7f4413365a6", "13f6ed9d19607152ca23341f7cbd5197", "f7e9403ef758b39411b6503af5c4290f2e441588", "abuse_ch", "Halkbank_Ekstre_620_01100333.js", "js", "text/plain", "n/a", "n/a", "16.13", "n/a", "48:N1hOoE6wW2Vdqeol+FBy4OcTruYjgDg8TUKFJsTEliazvwUtUUK1gGnUBnn/dzHw:N7wpVseouiYsgiUKv8mzZUUKEdzQ", "T1E06196887F8171711A6292975E0F04CEF622DE90A086425A8160BCDF7F9CB7DD7CB621"
"2025-08-26 14:25:34", "f3ae1f390f004972e602b8b070160e765520a17e6b6a291a2901d69e6d349320", "ac8c907c502025981008ac503b647a51", "51baf23ee99b7923df206a8f785168648f291a76", "abuse_ch", "RFQ.xlam", "xlsx", "application/vnd.openxmlformats-officedocument.spreadsheetml.sheet", "MassLogger", "n/a", "47.69", "n/a", "49152:5uEMVxfGaqVPfV4TPccqe+tlbQ84PZnREwK:kEgxOf9Le+DQ3K", "T10DB533A40D6890AF7AECAB779F8471624244D93C09CEEEF053FB78B10465AC453968ED"
"2025-08-26 14:25:04", "d784cd2bddc1d1fea6ab6d32306abf44b0e2d93704b1d15f348edadafa6bf6fc", "f8349cf90e4bd7874917d3a0bbefabed", "7d7ee99fa206cb938dd3565d1baf73e1f3700500", "abuse_ch", "f8349cf90e4bd7874917d3a0bbefabed.exe", "exe", "application/x-dosexec", "n/a", "n/a", "n/a", "", "1536:9fWCPqhUM5mT5E7T+fqGldKL4o7cxtoSSjBMRPjhvhqqmdUAwOJ6p:9fZPq14T5E7T+ffdKJ7cddU1UAwOJ6p", "T104730249273F394ACE9B03B5645F467816A8AC3B67E20167814F972792C39CCC2EF617"
"2025-08-26 14:23:39", "37aa6e147ced1d54538ce4c1ae1c987273e2115cda3d51ae88967ca65d7cc1ba", "c24b33f8fae1e0233ba7b991d1de121d", "6ba948eb6dc7fe041848cb577cae3964f0a7dd27", "abuse_ch", "morte.arm7", "elf", "application/x-executable", "Mirai", "n/a", "29.69", "n/a", "3072:LIeqiOQICoun7wZakqPJE8KYwXGGKotcdfcHGAWrM/9SEmhwqVYY:UeqiOQICDUZakqPJE8/wXao6dkHGA+MI", "T17D043B46EA418B13C4D227BAB69F42453323AB54D3EB330699287FF43F8679E0E67505"
"2025-08-26 14:22:00", "2a7e7542927ad5a3fbfa0700d1008e57a0581534f1b347b9f10ab1cf2b8d45d0", "4672f1c7d5b5a52014cb6df81f85634e", "b37bb6b4ca52c3a441f272e9583843161670dc7b", "abuse_ch", "morte.arm7", "elf", "application/x-executable", "Mirai", "n/a", "25.00", "n/a", "1536:hu3RNvTJfYwTppkJ6xCLDX8CbH4GL9dDc55pe2ejcB:c3RN7JP9oDX7bHHL9Y5peTy", "T1976301345F3C69B68471683EECC1B4CE6A86958983F4C9434731884DE6F1E1A0FDE6A7"
"2025-08-26 14:21:06", "e89cb454b197eb77825d7f6ad2d6ce359c2adf004f6bed4b15ce7988a12ff6d6", "fbab91fae2e0cae22e6024d189e4a3e5", "4d079255411ad14f5b44c9cba26a4a7f779095ed", "abuse_ch", "e89cb454b197eb77825d7f6ad2d6ce359c2adf004f6bed4b15ce7988a12ff6d6.bin.exe", "exe", "application/x-dosexec", "CyberStealer", "n/a", "28.57", "f34d5f2d4577ed6d9ceec516c1f5a744", "98304:8xclcbZ8QX2MG4dfNgi9BbBAlFNq7XG6gLiHn6SvW6/2tsRRElSMreHM7JGmbJMI:NlmZn9BClXq7W6gLiHn/uG2yElSzH4J", "T179F6F52025D9AB03FD7ADFBD99CC76510F79B2913723EA384B5209E90ED1B18C8435A7"
"2025-08-26 14:20:31", "0cdf4e6e149cbd922115fb72deb75e0923dab22e99c604fca282fb5ec2b63a6c", "9550e378ad188af11950efdc257b48d9", "2b4fc1201817430b8741b1f7457f4e911451ff76", "SecuriteInfoCom", "SecuriteInfo.com.Win32.MalwareX-gen.38712781", "exe", "application/x-dosexec", "LummaStealer", "n/a", "8.33", "b5a53e4ea02627eb75d1f8d5fc07882d", "196608:H2AjMYuUOpKAvTO8zVR5FwD27w/ajYYe1kW0Syf/0hjWWwHs:WQMYuUOplvaa5OL/ajPUzoUis", "T157C6122172AA80C8E46949F615E263F54DF5FB503D2C4B7E23EA373554E1A224CE12FE"
"2025-08-26 14:20:29", "55a2b60addfd1621a3f55cd2d56e0fe38c4a3e964ba61e9d6d1235110a37c867", "f81ec75f3623275577cc1079c1d60c38", "d17d56a4a92e6b07c9e57ffd662495d3565bbc3c", "SecuriteInfoCom", "SecuriteInfo.com.Win64.Evo-gen.14321184", "exe", "application/x-dosexec", "n/a", "n/a", "19.44", "91802a615b3a5c4bcc05bc5f66a5b219", "24576:PP2VT0cRBEv1KO4hOGnhHBXECe6zxAvdcXAvuENvkvVO3bN/:PON0cRCv1zaOMhHBXEGKvdcXBsuVOJ", "T10A857D02B8E194FED07CF1328A65B22075327874437367DF3A8D15AD67A6F947A2D328"
"2025-08-26 14:20:27", "b5c6264c058d9604b40cbc267d95be46db71f4069ca07a73686a74aeb64f0606", "32d68a7e03623cd2b53ee1a40df4f421", "b44318f5997e6747f2587ab6cda6c367aac0f5e9", "abuse_ch", "32D68A7E03623CD2B53EE1A40DF4F421.exe", "exe", "application/x-dosexec", "FatalRAT", "n/a", "76.39", "9b201090749bae06a761156dbad9c4f1", "98304:ckJ1CBw90w5JCuRw4y74vf2Gu1HlKDzkR:Fp9ZjzC4s4vcwzkR", "T15EF5223302A51089D5E1D93E873BBED432F612265A41ACB1A5E6F9C12D32DE5F20BDD3"
"2025-08-26 14:19:21", "b22d450f1a3799f1c1d1ab6a655a8f9987b32d7d15b254fd586fb4aab34a9d65", "818967462272da44245ed5d4f524b278", "056103b2a1ebb72ebcab517d013e302f920f7c03", "abuse_ch", "Prosaf-naročilo20-08-025_PDF.vbs", "vbs", "text/plain", "RemcosRAT", "n/a", "3.23", "n/a", "12288:3uBIC0uJ11A0O2Xrw2OSjATG2aSk2nZJk4psJj8YcDknkIgiqvDXSWBFu2sj1+J0:eZPrA7MrASXj8YdAiqvD2", "T12C05E13DCFA4FDC8173B70D2919E3B01215C6B93BA650F5CF5D849BA0E2494AABB605C"
"2025-08-26 14:18:57", "507cbfc9955d181c36020a5babe4df81b8ee8fe8bc6ca8a1b97b10d6f408fb5e", "28e04f915292cedb1e48603ab1e6309c", "79389674b9ff4dc058472714d9231f7e03564b1d", "burger", "LicenseVersion.exe", "exe", "application/x-dosexec", "n/a", "n/a", "44.29", "cce1b27dcdd3bb731f7ca33eedec725b", "393216:Sn4GveXJiVlkkCx7mRynvVnYo+A3HZC5r8dgVRsfQOKGwkRfCPe9rLtIg9bhPhxo:SYOhqiqfnJJF2gLPkoMWutgPdBsiYf", "T14A087C4263E609D5E9FB9A348AE65213D673BC067F3086DF324C172A1F736E08976721"
"2025-08-26 14:16:58", "2a9d4b55690e49c2a4a3e418f4099ab51b1257408834340d90c31417188dbf93", "8cf86af44d6ecc929e4782954d1a893d", "60089a0f7c044c7b977ac5fccb31c036381d9530", "aachum", "scrdll.bin", "zip", "application/zip", "HIjackLoader", "n/a", "12.12", "n/a", "393216:JM/f7NbqCoHQ2az+Dl92a5W4GwYG9ruJhVBDXJIcoGaRN:JM/hbqCoHFOqlXRNuL7JIcs", "T16147B033B198B43DE46B09355577E5585ABF3E20DA04DC67A7E43D8F4F36A80A63A203"
"2025-08-26 14:14:45", "d287a5d226e2027923c3788f73ea3012a40711fac87b488b84ef82f0d7cecdb9", "aa7eb6f04ed5950afe56e35fc2fba3ce", "497faf595053e72d50ec3e5aa149011a95914d09", "aachum", "Exclusive_Interview_Availability_Form_Senior_Marketing_Manager.docx.lnk.t", "lnk", "application/x-ms-shortcut", "DUCKTAIL", "n/a", "34.92", "n/a", "192:8Z8pUaCcJSPDB2oWNq5ACzNp9gARZQBHO:czaHSPDHWNsNp9gAmH", "T135A7B1912DEF10CEF22357716FC8FABF4165F5B8281E71B922029F498B759808462BB0"
"2025-08-26 14:11:34", "217dab057d2f82194976502c5bc630c54c46dae6ebfb53bc967d94bf15fec046", "5b0698fb569643e102dfda364cf81b7e", "974158386e1239e146e20263081402c3b75747c1", "burger", "Setup.msi", "msi", "application/x-msi", "Rhadamanthys", "n/a", "4.76", "n/a", "393216:/ZZGETOQjr6h9XsvY1w50+A61OOc4IVgJdq2SoSHQPud:3PS3cQz+AwIwdetQC", "T11E073355EC83B22BC53D1170D7297AC5E14CEE59BF00089BA238B2F591B7673A6E0CD6"
"2025-08-26 14:07:31", "18d9902bb30993d5d37052a684cb7da2a9a4fa2d203bbf934fd2e18510ad07e2", "339c8571568bb9c30e6090b5c4078538", "1c54851fea1c8df13c696bdfb87196ec2d0387fd", "smica83", "scan26_08_2025.rar", "rar", "application/x-rar", "n/a", "n/a", "11.11", "n/a", "6144:Tv2HpARu+/wZ+Vm9Vq8IRBp24TWV6Ir5Q3+lHV9U/JWbdvHvS0Pyt5ku:iH2RTFIxap24TWFHOWpvnytSu", "T1EF6423BC8AF50C43499ED96BCB1E4BBCF27820493A61967DFBCD6D1412B87B0D219913"
"2025-08-26 14:07:14", "63b8734881027a634fd1fb81488c7756a1c8fa57b86357814c56ba3e894b6e40", "df6adfac79f28de068e8ab9564891601", "457ab103a921fdfd165beba31168d91df5b0b56d", "abuse_ch", "boatnet.arm", "elf", "application/x-executable", "Mirai", "n/a", "50.00", "n/a", "1536:GWwCOQA8zLGGfEHqbsQv1WdN2bVvz4VCeX7OOfnGltJwyw56mHqBVmgU/+isfFR2:GWu8sdNSb4lX/fGBh9Eear", "T108E31941FC415E23C6D612BBFB5E428D372A17A8D3EA72078D215F20378A95B0D7BA42"
"2025-08-26 14:06:56", "d64a5a542173dfcc4c7da6043e10869079e647c59e19fb90f7f0734a7862a1ee", "b1a972e9974b1926bae3953218b82643", "dab4687d6b0e3252c55b9da3bb1bbac4516a9c97", "abuse_ch", "boatnet.arm", "elf", "application/x-executable", "Mirai", "n/a", "26.56", "n/a", "1536:4uOpJDgYpSaV31+IksWRAlT8VD4heL+9b6SSS3azQ:4PpJ3xVF+IkY98DEeLSb7Svs", "T1BD3302F042E97ED0E1FC5DB5E73840C09F25459C9A83B9AAD6105EF836CAC5931B4E98"
"2025-08-26 14:05:21", "73841bd4b1aa367f314bfb86fe15f533d4b8566249092c05d4b0d6a772f69986", "b0a806b37e07eb94bb44ce51bf34a8d8", "4c851c5104fc6b2d88c7c89ccae82ad53a7f4cea", "smica83", "dis.ps1", "ps1", "text/plain", "n/a", "n/a", "0.00", "n/a", "24:LhMMBut9c8Q9cfDcHMM0bYO8aB+qc8iicaNTDiJfLjV:LhMAW9c8xfAL/O8aBpc1icaNPin", "T17B21252DC51A911283B2537CEC43640AE507276349091E19FEFC36807F72EBA4BD8F06"
"2025-08-26 14:00:23", "e3a37c04b6c0e5081c5570e395b0f541efe1ce32c7f4f822a8d07aac5930a406", "210565abbb4a2029046c42eefc7c0c71", "c658841112c38114cc44da77ffcb55614b479b2d", "abuse_ch", "210565ABBB4A2029046C42EEFC7C0C71.exe", "exe", "application/x-dosexec", "XWorm", "n/a", "63.89", "f34d5f2d4577ed6d9ceec516c1f5a744", "24576:+zLz7AKJbuUkLIyvCG4JwOMN8k75sNDJ4ruCFliCYp747eZtV/0:8LfteLIy6pwO875SDJWuCDiC+7PZn/0", "T10725D04A71D17E8FC64B9930C6BB5C289BA27467A327D30B691711A96C0F2F3DF052E1"
"2025-08-26 14:00:02", "e0c1db5358d4f0bc5cdeaa3def11e7970914e376d10320fd8f4f175d0b7e4a3c", "9fae8f65541b9742370b20e6884e6bb2", "fd2cfcccb00137343004dfbeafd44d2ca2fb2a0d", "smica83", "zapit_NPU_20250820.chm", "chm", "application/vnd.ms-htmlhelp", "n/a", "n/a", "8.06", "n/a", "6144:ChD1GjQz0K71aKu6U85cUqu0E8whfC3oaAMNaTdZtM+r+VA:Z0ewU2ZqHG+lAgaTdM2", "T15A3423B6BD56B213C85899B7BA93EDE0943563790293E1140550702DEB81DEFFFC3889"
"2025-08-26 13:48:06", "df2be5a2d767f56518efcd030cb36ca258597495c6d1a0f6717f31ca712f0864", "5632fa89524241ce4178ed92d94d41a1", "3f1be1aacb9a9dddd616f631cdd566eae5669eb5", "j6pans2", "Axis.exe", "exe", "application/x-dosexec", "n/a", "n/a", "26.39", "63fe9dd3b18d2bb15eac0430533c4e94", "98304:14fe1tfveLrei0USq656/bxcxZrXQ4fR:ukfvemi0USq656/bWrTP", "T189F5B05AA6A600F8C677D13CC65B5207E772740C07709BEB22F486B52F63AE45F7AB01"
"2025-08-26 13:44:24", "3e982bf2a5bffd5fe703bc6ad1302e0e907e971794588aab6d80a319a823975e", "c6aee95a4150d750c34ae979d7078223", "5cdbbbfb2efdb50ab42a39d3247c4be0f6ee3b25", "abuse_ch", "boatnet.sh4", "elf", "application/x-executable", "Mirai", "n/a", "46.88", "n/a", "1536:FJALHGZxAf8CfsVPpvKY1C0voMOHwWWflVKSMK/wcew0++h:FJimZxE8lVRvKYhoMMwWql8SF0++h", "T1E0D35A77C8296E58C5A5D0B4B0748F782F53E18482871FBE1AA7C2B54483D9CF609BF8"
"2025-08-26 13:42:43", "ae494b9c4d7a4b11d4f6702d7e14cedc21c4739770c51f5bdc0ba95631c52560", "58c07440d06ca5b528978b012fc26cd3", "252b9855eb7c4aa3d31f023240f1324411c9dca1", "lowmal3", "Fiyat ve Termin Talebi Hk... 10 adet0 26.08.2025 0191621#_pdf.exe", "exe", "application/x-dosexec", "VIPKeylogger", "n/a", "40.28", "56a78d55f3f7af51443e58e0ce2fb5f6", "12288:xXr6AvnMzd6sxk+0deeIeNK//9q1jnoLlHAS9tJGZh6k:xXr6Sn2+nVA/soBHAesZ/", "T103B42312F7519523DF7057321C2E83A29DE1E5A392F193332BD16A8BBEF26B0190E744"
"2025-08-26 13:42:31", "c23aa91f91a8053a299c060d51356e705a45107e6c84f94527187e5ce29ba273", "9ecd48e037b933eb6ca5b611517a59e9", "a28c69ca00ccda5e749f2e16c6a852438d1408f3", "smica83", "Priority_Access_Job_Pack_Senior_Marketing_Manager (874).zip", "zip", "application/zip", "DUCKTAIL", "n/a", "44.78", "n/a", "384:2zau4NWFe56r5/zcnwzaHSPDHWNsNp9gAmHdL:wau4M8+laHSbWNep9gx9L", "T1CE2826812CEF10DEF22357B55FCCF9BF4265F4B8292E72B522529B498B71D8084627B4"
"2025-08-26 13:42:16", "005ab2739be79fc817b63f3070c214025d102eecf67e204808c1386f69ce1b16", "604a9a708677067ad59e5c6ab2839220", "0f7968ce7c95644ea8adcd6281744e04ef0bd873", "burger", "poor_defender.exe", "exe", "application/x-dosexec", "n/a", "n/a", "11.27", "0b5552dccd9d0a834cea55c0c8fc05be", "196608:9urcTnICteEroXxeaxG6NIyzlu8pgUSERNqPG:SUnInEroXsakuIyzlu8paeYPG", "T14C66334861A408E9F82B953EC5A05625F1B3742207E5C6974B6CC7B31FB36A16E3FEC4"
"2025-08-26 13:42:05", "6bae73bf9865522bceaaf147d12effc0c65e3157120d07e820affff5116a20e8", "0b035d23b0f832994002bd32a6e3939f", "4cf8ad88795a27bab9f126dab34625ec56423ea1", "burger", "lovelylittlefriend.exe", "exe", "application/x-dosexec", "PythonStealer", "n/a", "41.67", "0b5552dccd9d0a834cea55c0c8fc05be", "393216:L0XUtrV9InEroX/lh2pNakuIyzlu8pbrP4dTw074jB4WgCDdr:HUErUNQp8gyZAw0Ej3Xd", "T119F6334471A408DDF866E03B4561E221F7B379264761C48F8E648B560FB36DAAE3DFE0"
"2025-08-26 13:42:02", "618ed66f3b0fe7015b6d97248eb17b06cb9b79ba14e05c1839ec54febc7af45d", "1f3e445cbe98913bcbbdf242822b20e9", "a5ccf9a7b35115b72552b7f9dd445d0d08b60937", "lowmal3", "OVH5H03968.exe", "exe", "application/x-dosexec", "VIPKeylogger", "n/a", "41.67", "56a78d55f3f7af51443e58e0ce2fb5f6", "12288:pXr6eUDm+hecTJiCFdIJ5N0lKcdvS9tJGZhK:pXr6tlhftFdIJ5NrcdvesZs", "T192B423057299C116EF706A766DBDABB29D8798F110A2D7334B00B71E9DB1CF04C1AF92"
"2025-08-26 13:41:39", "a2c9a9ebdf13c0c7994382cb7e01fe0374bf43253dd58f908f60be03177753a1", "8d2cd3c94875b70a3ab40714bc5e7254", "864b5774e813a9abb348991ad6f0c8705f9c3f8f", "burger", "_stub.exe", "exe", "application/x-dosexec", "OrcusRAT", "n/a", "70.59", "f34d5f2d4577ed6d9ceec516c1f5a744", "24576:EbHS04YNEMuExDiU6E5R9s8xY/2l/d5LbB83kIbt+rY:Ebd4auS+UjfU2Thb63kIbt+r", "T16705F140BBEC8E0AC2EE76BDB4A31CC407B4ED479946EB8E599864ED18AF711C530357"
